Timestamp,User,Location,Door Number,Reason
Mon Mar 20 2023 23:19:34 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 21 2023 01:09:05 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 21 2023 01:09:40 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 21 2023 01:10:01 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 21 2023 01:11:41 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Tue Mar 21 2023 21:07:37 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 21 2023 21:08:24 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 21 2023 21:08:45 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 21 2023 21:10:27 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Tue Mar 21 2023 22:03:45 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 21 2023 22:04:20 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 21 2023 22:04:41 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 21 2023 22:07:10 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Tue Mar 21 2023 23:05:37 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 21 2023 23:06:13 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 21 2023 23:06:35 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 21 2023 23:08:49 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Wed Mar 22 2023 00:02:22 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Wed Mar 22 2023 00:02:58 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Wed Mar 22 2023 00:03:19 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Wed Mar 22 2023 00:04:54 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Wed Mar 22 2023 01:10:50 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Wed Mar 22 2023 01:11:25 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Wed Mar 22 2023 01:11:47 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Wed Mar 22 2023 01:13:50 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Wed Mar 22 2023 02:07:00 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Wed Mar 22 2023 02:07:34 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Wed Mar 22 2023 02:07:53 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Wed Mar 22 2023 02:09:49 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Wed Mar 22 2023 03:09:54 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Wed Mar 22 2023 03:10:34 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Wed Mar 22 2023 03:10:59 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Wed Mar 22 2023 03:13:39 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Wed Mar 22 2023 21:13:25 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Wed Mar 22 2023 21:14:10 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Wed Mar 22 2023 21:14:33 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Wed Mar 22 2023 21:16:09 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Wed Mar 22 2023 22:06:49 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Wed Mar 22 2023 22:07:24 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Wed Mar 22 2023 22:07:44 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Wed Mar 22 2023 22:10:07 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Wed Mar 22 2023 23:14:10 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Wed Mar 22 2023 23:14:44 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Wed Mar 22 2023 23:15:04 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Wed Mar 22 2023 23:16:39 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Thu Mar 23 2023 00:08:10 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 00:08:40 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 00:08:58 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 00:10:52 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Thu Mar 23 2023 01:13:11 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 01:13:43 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 01:14:04 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 02:04:54 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 02:05:29 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 02:05:50 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 02:07:56 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Thu Mar 23 2023 03:04:42 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 03:05:23 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 03:05:46 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 03:08:01 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Thu Mar 23 2023 04:20:31 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 04:21:17 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 04:21:42 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 04:23:36 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Thu Mar 23 2023 21:08:55 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 21:09:50 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 21:10:10 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 21:11:45 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Thu Mar 23 2023 22:03:09 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 22:03:46 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 22:04:07 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 22:06:44 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Thu Mar 23 2023 23:04:36 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Thu Mar 23 2023 23:05:17 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Thu Mar 23 2023 23:05:40 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Thu Mar 23 2023 23:09:05 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Fri Mar 24 2023 00:04:44 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Fri Mar 24 2023 00:05:26 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Fri Mar 24 2023 00:05:49 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Fri Mar 24 2023 00:07:54 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Fri Mar 24 2023 01:13:57 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Fri Mar 24 2023 01:14:36 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Fri Mar 24 2023 01:14:59 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Fri Mar 24 2023 01:16:45 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Fri Mar 24 2023 02:07:49 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Fri Mar 24 2023 02:08:34 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Fri Mar 24 2023 02:08:57 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Fri Mar 24 2023 02:10:41 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Fri Mar 24 2023 21:20:40 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Fri Mar 24 2023 21:21:19 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Fri Mar 24 2023 21:21:40 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Fri Mar 24 2023 21:23:31 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Fri Mar 24 2023 22:02:06 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Fri Mar 24 2023 22:03:42 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Fri Mar 24 2023 22:04:07 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Fri Mar 24 2023 22:06:01 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Fri Mar 24 2023 23:03:18 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Fri Mar 24 2023 23:03:56 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Fri Mar 24 2023 23:04:18 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Fri Mar 24 2023 23:06:34 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Sat Mar 25 2023 02:08:19 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sat Mar 25 2023 02:08:51 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sat Mar 25 2023 02:09:11 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sat Mar 25 2023 02:10:39 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Sat Mar 25 2023 03:14:50 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sat Mar 25 2023 03:15:27 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sat Mar 25 2023 03:15:48 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sat Mar 25 2023 03:18:00 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Sat Mar 25 2023 20:07:05 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sat Mar 25 2023 20:07:53 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sat Mar 25 2023 20:08:13 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sat Mar 25 2023 20:09:44 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Sat Mar 25 2023 21:05:59 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sat Mar 25 2023 21:06:36 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sat Mar 25 2023 21:06:58 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sat Mar 25 2023 21:09:03 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Sat Mar 25 2023 22:08:59 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sat Mar 25 2023 22:09:31 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sat Mar 25 2023 22:09:50 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sun Mar 26 2023 00:10:47 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sun Mar 26 2023 00:11:27 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sun Mar 26 2023 00:11:48 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sun Mar 26 2023 20:05:57 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sun Mar 26 2023 20:06:33 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sun Mar 26 2023 20:06:52 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sun Mar 26 2023 20:08:27 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Sun Mar 26 2023 21:09:15 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sun Mar 26 2023 21:09:54 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sun Mar 26 2023 21:10:15 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sun Mar 26 2023 21:11:56 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Sun Mar 26 2023 22:10:05 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Sun Mar 26 2023 22:11:05 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Sun Mar 26 2023 22:11:28 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Sun Mar 26 2023 22:13:20 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Mon Mar 27 2023 01:34:00 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Mon Mar 27 2023 01:34:37 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Mon Mar 27 2023 01:34:59 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Mon Mar 27 2023 02:07:24 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Mon Mar 27 2023 02:08:50 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Mon Mar 27 2023 02:09:13 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Mon Mar 27 2023 03:05:56 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Mon Mar 27 2023 03:06:32 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Mon Mar 27 2023 03:06:52 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Mon Mar 27 2023 21:19:39 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Mon Mar 27 2023 21:20:16 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Mon Mar 27 2023 21:20:39 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Mon Mar 27 2023 21:22:19 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Mon Mar 27 2023 22:05:52 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Mon Mar 27 2023 22:06:30 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Mon Mar 27 2023 22:06:53 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Mon Mar 27 2023 22:08:44 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Mon Mar 27 2023 23:17:57 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Mon Mar 27 2023 23:18:40 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Mon Mar 27 2023 23:19:04 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Mon Mar 27 2023 23:21:22 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Tue Mar 28 2023 00:09:24 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 28 2023 00:10:00 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 28 2023 00:10:26 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 28 2023 00:12:27 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Tue Mar 28 2023 01:13:26 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 28 2023 01:14:07 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 28 2023 01:14:39 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 28 2023 02:10:30 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 28 2023 02:11:09 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 28 2023 02:11:31 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 28 2023 02:13:15 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Tue Mar 28 2023 21:11:10 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 28 2023 21:11:43 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 28 2023 21:12:03 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 28 2023 21:13:30 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
Tue Mar 28 2023 22:06:32 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 18 Level 2 Pedestrian Doo',18,No access.
Tue Mar 28 2023 22:07:11 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 20 L1 Double Glass Door A',20,No access.
Tue Mar 28 2023 22:07:33 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 26 Lvl 1 Staff Entry',26,No access.
Tue Mar 28 2023 22:09:37 GMT+1100 (Australian Eastern Daylight Time),'Security Guard15 Security Guard15','Door 27 Lvl 2 Courtyard Behind',27,No access.
